#
# MD1: a minimal molecular dynamics program
#    modified version (10/08/2010)
#
# Direct sampling of S(k)
#  Input sample: ../Task2/Step1_Startup/sampleT94.4.dat
#          (positions, velocities, accelerations read from file)
# Output sample: ../Task2/Step1_Startup/sample22.dat
# Number of steps:    9000, time step: 0.0046, total time:     41.4000
# Number of atoms:   864
# Box size:   10.228800   10.228800   10.228800, Volume:       1070.222
# Density:    0.807309 (unchanged)
# Free evolution run.
#
#  Step   Temperature     Kinetic      Potential   Total Energy    Pressure
# -----  ------------  ------------  ------------  ------------  ------------
   2796      0.757616      1.136424     -4.943783     -3.807359      0.520727
   2797      0.756092      1.134138     -4.941487     -3.807349      0.530104
   2798      0.755571      1.133357     -4.940708     -3.807351      0.534870
   2799      0.756062      1.134092     -4.941454     -3.807362      0.534500
   2800      0.757455      1.136182     -4.943563     -3.807380      0.529774
   2801      0.759547      1.139320     -4.946729     -3.807409      0.520474
   2802      0.762053      1.143080     -4.950520     -3.807440      0.509804
   2803      0.764644      1.146966     -4.954440     -3.807474      0.498729
   2804      0.766973      1.150459     -4.957964     -3.807505      0.488361
   2805      0.768729      1.153094     -4.960621     -3.807527      0.481197
   2806      0.769698      1.154548     -4.962084     -3.807536      0.478225
   2807      0.769793      1.154690     -4.962226     -3.807536      0.479657
   2808      0.769048      1.153572     -4.961100     -3.807528      0.485234
   2809      0.767571      1.151357     -4.958875     -3.807518      0.495621
   2810      0.765477      1.148216     -4.955732     -3.807516      0.508883
   2811      0.762847      1.144270     -4.951783     -3.807513      0.525078
   2812      0.759737      1.139606     -4.947115     -3.807509      0.544100
   2813      0.756234      1.134351     -4.941851     -3.807500      0.565225
   2814      0.752498      1.128748     -4.936228     -3.807480      0.587405
   2815      0.748762      1.123143     -4.930602     -3.807459      0.610516
   2816      0.745255      1.117883     -4.925329     -3.807446      0.631409
   2817      0.742140      1.113210     -4.920649     -3.807438      0.650093
   2818      0.739509      1.109264     -4.916693     -3.807429      0.666455
   2819      0.737460      1.106189     -4.913605     -3.807415      0.679420
   2820      0.736141      1.104211     -4.911608     -3.807397      0.687717
   2821      0.735737      1.103605     -4.910984     -3.807379      0.691075
   2822      0.736408      1.104612     -4.911979     -3.807367      0.687996
   2823      0.738233      1.107349     -4.914717     -3.807368      0.678627
   2824      0.741163      1.111745     -4.919124     -3.807379      0.663410
   2825      0.745015      1.117523     -4.924925     -3.807403      0.643423
   2826      0.749496      1.124244     -4.931679     -3.807436      0.620450
   2827      0.754251      1.131377     -4.938843     -3.807466      0.596507
   2828      0.758916      1.138373     -4.945868     -3.807495      0.572936
   2829      0.763171      1.144756     -4.952269     -3.807513      0.551617
   2830      0.766785      1.150178     -4.957699     -3.807522      0.534044
   2831      0.769636      1.154454     -4.961977     -3.807523      0.521445
   2832      0.771684      1.157526     -4.965050     -3.807523      0.513567
   2833      0.772921      1.159382     -4.966910     -3.807528      0.510674
   2834      0.773327      1.159991     -4.967527     -3.807535      0.512210
   2835      0.772868      1.159303     -4.966845     -3.807542      0.519010
   2836      0.771517      1.157275     -4.964819     -3.807544      0.530282
   2837      0.769298      1.153948     -4.961483     -3.807536      0.545907
   2838      0.766329      1.149494     -4.957014     -3.807520      0.565738
   2839      0.762820      1.144230     -4.951723     -3.807493      0.588488
   2840      0.759083      1.138624     -4.946081     -3.807457      0.612318
   2841      0.755512      1.133269     -4.940688     -3.807420      0.634529
   2842      0.752525      1.128788     -4.936176     -3.807388      0.653471
   2843      0.750479      1.125718     -4.933088     -3.807369      0.667315
   2844      0.749590      1.124384     -4.931753     -3.807369      0.675465
   2845      0.749876      1.124815     -4.932200     -3.807385      0.677019
   2846      0.751172      1.126758     -4.934172     -3.807413      0.673362
   2847      0.753190      1.129785     -4.937229     -3.807445      0.665469
   2848      0.755592      1.133388     -4.940862     -3.807474      0.654827
   2849      0.758053      1.137080     -4.944579     -3.807499      0.642475
   2850      0.760302      1.140453     -4.947962     -3.807509      0.630046
   2851      0.762157      1.143236     -4.950747     -3.807510      0.618903
   2852      0.763560      1.145340     -4.952841     -3.807501      0.610015
   2853      0.764564      1.146846     -4.954330     -3.807484      0.602029
   2854      0.765315      1.147972     -4.955433     -3.807461      0.595586
   2855      0.766002      1.149002     -4.956442     -3.807440      0.588578
   2856      0.766803      1.150204     -4.957627     -3.807423      0.580902
   2857      0.767840      1.151759     -4.959175     -3.807415      0.571781
   2858      0.769146      1.153718     -4.961135     -3.807417      0.561764
   2859      0.770664      1.155996     -4.963419     -3.807423      0.551093
   2860      0.772285      1.158427     -4.965855     -3.807428      0.539197
   2861      0.773893      1.160839     -4.968274     -3.807435      0.527324
   2862      0.775395      1.163093     -4.970530     -3.807437      0.515946
   2863      0.776738      1.165108     -4.972544     -3.807437      0.505283
   2864      0.777910      1.166865     -4.974297     -3.807432      0.495832
   2865      0.778928      1.168391     -4.975817     -3.807426      0.487601
   2866      0.779827      1.169740     -4.977158     -3.807418      0.479831
   2867      0.780634      1.170950     -4.978367     -3.807417      0.472798
   2868      0.781341      1.172012     -4.979433     -3.807421      0.466420
   2869      0.781894      1.172841     -4.980272     -3.807431      0.462109
   2870      0.782191      1.173286     -4.980727     -3.807441      0.459115
   2871      0.782110      1.173165     -4.980617     -3.807452      0.458301
   2872      0.781542      1.172313     -4.979774     -3.807462      0.460750
   2873      0.780412      1.170618     -4.978085     -3.807467      0.466769
   2874      0.778698      1.168047     -4.975516     -3.807469      0.475426
   2875      0.776433      1.164649     -4.972112     -3.807463      0.487377
   2876      0.773708      1.160562     -4.968013     -3.807451      0.502049
   2877      0.770674      1.156010     -4.963448     -3.807438      0.517956
   2878      0.767539      1.151308     -4.958728     -3.807419      0.534573
   2879      0.764561      1.146842     -4.954239     -3.807397      0.550135
   2880      0.762031      1.143046     -4.950419     -3.807373      0.563342
   2881      0.760239      1.140359     -4.947711     -3.807352      0.572709
   2882      0.759425      1.139138     -4.946479     -3.807340      0.577442
   2883      0.759710      1.139564     -4.946909     -3.807345      0.576164
   2884      0.761041      1.141562     -4.948925     -3.807364      0.569433
   2885      0.763194      1.144791     -4.952184     -3.807393      0.558588
   2886      0.765824      1.148736     -4.956160     -3.807424      0.545260
   2887      0.768561      1.152842     -4.960289     -3.807447      0.531801
   2888      0.771087      1.156631     -4.964096     -3.807465      0.518907
   2889      0.773159      1.159738     -4.967215     -3.807478      0.508787
   2890      0.774590      1.161885     -4.969373     -3.807488      0.501853
   2891      0.775238      1.162857     -4.970356     -3.807499      0.500478
   2892      0.774987      1.162480     -4.969989     -3.807509      0.502657
   2893      0.773745      1.160618     -4.968134     -3.807516      0.510209
   2894      0.771484      1.157226     -4.964739     -3.807513      0.524503
   2895      0.768272      1.152407     -4.959906     -3.807499      0.543080
   2896      0.764309      1.146464     -4.953936     -3.807472      0.566068
   2897      0.759922      1.139883     -4.947323     -3.807440      0.591336
   2898      0.755491      1.133237     -4.940649     -3.807412      0.616920
   2899      0.751365      1.127047     -4.934441     -3.807395      0.640749
   2900      0.747780      1.121670     -4.929057     -3.807388      0.662532
   2901      0.744848      1.117272     -4.924661     -3.807389      0.680405
   2902      0.742581      1.113872     -4.921267     -3.807395      0.694759
   2903      0.740939      1.111408     -4.918809     -3.807400      0.705754
   2904      0.739874      1.109811     -4.917215     -3.807404      0.713884
   2905      0.739360      1.109039     -4.916443     -3.807404      0.718795
   2906      0.739390      1.109085     -4.916487     -3.807402      0.721017
   2907      0.739963      1.109945     -4.917349     -3.807404      0.720590
   2908      0.741047      1.111571     -4.918985     -3.807414      0.717570
   2909      0.742552      1.113828     -4.921254     -3.807426      0.711511
   2910      0.744331      1.116496     -4.923937     -3.807441      0.703618
   2911      0.746214      1.119321     -4.926775     -3.807454      0.696329
   2912      0.748045      1.122067     -4.929533     -3.807465      0.688139
   2913      0.749705      1.124557     -4.932029     -3.807472      0.681535
   2914      0.751100      1.126649     -4.934126     -3.807477      0.676006
   2915      0.752131      1.128196     -4.935684     -3.807487      0.672709
   2916      0.752678      1.129018     -4.936514     -3.807496      0.672316
   2917      0.752625      1.128938     -4.936436     -3.807499      0.674328
   2918      0.751929      1.127894     -4.935383     -3.807489      0.680353
   2919      0.750672      1.126007     -4.933478     -3.807470      0.689002
   2920      0.749035      1.123553     -4.931000     -3.807447      0.700256
   2921      0.747267      1.120901     -4.928322     -3.807421      0.712337
   2922      0.745642      1.118462     -4.925860     -3.807397      0.723582
   2923      0.744417      1.116626     -4.924007     -3.807381      0.733456
   2924      0.743774      1.115661     -4.923044     -3.807383      0.740938
   2925      0.743725      1.115588     -4.922996     -3.807408      0.745964
   2926      0.744065      1.116098     -4.923549     -3.807451      0.749120
   2927      0.744433      1.116649     -4.924142     -3.807493      0.752111
   2928      0.744471      1.116706     -4.924222     -3.807516      0.756613
   2929      0.743980      1.115970     -4.923486     -3.807516      0.762991
   2930      0.742967      1.114450     -4.921955     -3.807505      0.773501
